id,component,pred_delta_theta,true_delta_theta,error,cos_similarity
SRP-small_bacterial-Stre.agal._CP000114,3,0.019412260509186527,0.014007532467532467,0.00540472804165406,0.9210763374581313
SRP-small_bacterial-Stre.agal._CP000114,4,0.0034923918986567077,0.014517402597402595,-0.011025010698745888,0.9210763374581313
SRP-plant-Popu.trem._BU866844,1,0.023257802554937354,0.02325408026755853,3.722287378823269e-06,0.8814271018625528
SRP-plant-Popu.trem._BU866844,2,0.016041013455603596,0.015371371237458195,0.0006696422181454009,0.8814271018625528
SRP-plant-Popu.trem._BU866844,3,0.019440718401623376,0.01863886287625418,0.0008018555253691967,0.8814271018625528
SRP-plant-Popu.trem._BU866844,4,0.0033818612511163117,0.005063411371237458,-0.001681550120121146,0.8814271018625528
SRP-fungal-Zygo.roux._BN000170,1,0.02321408324541939,0.02688695473251029,-0.0036728714870909,0.9226669220773691
SRP-fungal-Zygo.roux._BN000170,2,0.016027349794667207,0.011736460905349794,0.004290888889317413,0.9226669220773691
SRP-fungal-Zygo.roux._BN000170,3,0.019384070827874952,0.01765835390946502,0.0017257169184099336,0.9226669220773691
SRP-fungal-Zygo.roux._BN000170,4,0.0035034590224932074,0.006884938271604938,-0.003381479249111731,0.9226669220773691
SRP-fungal-Para.bras._CN239248,1,0.02335841017020568,0.03693803149606299,-0.013579621325857313,0.9840237507046246
SRP-fungal-Para.bras._CN239248,2,0.015672188733272686,0.0024028346456692927,0.013269354087603394,0.9840237507046246
SRP-fungal-Para.bras._CN239248,3,0.019093834416014973,0.015807716535433072,0.0032861178805819007,0.9840237507046246
SRP-fungal-Para.bras._CN239248,4,0.004102707826406942,0.010116850393700787,-0.006014142567293846,0.9840237507046246
SRP-small_bacterial-Trop.whip._AE016852,1,0.023013827825980833,0.03651666666666666,-0.01350283884068583,0.9880141085401092
SRP-small_bacterial-Trop.whip._AE016852,2,0.015995967502326944,0.002295238095238095,0.013700729407088849,0.9880141085401092
SRP-small_bacterial-Trop.whip._AE016852,3,0.019161802322910582,0.01529047619047619,0.003871326132434393,0.9880141085401092
SRP-small_bacterial-Trop.whip._AE016852,4,0.003982425592220985,0.011228571428571428,-0.007246145836350443,0.9880141085401092
SRP-archael-Meth.mari._CP000745,1,0.022658223810593393,0.021854495412844035,0.0008037283977493578,0.991399353309234
SRP-archael-Meth.mari._CP000745,2,0.016550981973556887,0.014866788990825688,0.0016841929827311995,0.991399353309234
SRP-archael-Meth.mari._CP000745,3,0.019495300485942495,0.016745321100917428,0.002749979385025067,0.991399353309234
SRP-archael-Meth.mari._CP000745,4,0.003306097444920999,0.009124036697247706,-0.0058179392523267075,0.991399353309234
SRP-protozoan-Phyt.ramo._GSP-164328,1,0.023402777088832042,0.023032229299363056,0.00037054778946898556,0.973831500899195
SRP-protozoan-Phyt.ramo._GSP-164328,2,0.015920041912924045,0.0158084076433121,0.00011163426961194323,0.973831500899195
SRP-protozoan-Phyt.ramo._GSP-164328,3,0.01943030574740824,0.01895515923566879,0.0004751465117394521,0.973831500899195
SRP-protozoan-Phyt.ramo._GSP-164328,4,0.0033943410400258125,0.00441452229299363,-0.0010201812529678175,0.973831500899195
SRP-long_bacterial-Baci.subt._Z99104,1,0.023306618875144465,0.02475185185185185,-0.0014452329767073863,0.8683210509870886
SRP-long_bacterial-Baci.subt._Z99104,2,0.015966719656267565,0.013762962962962965,0.0022037566933046007,0.8683210509870886
SRP-long_bacterial-Baci.subt._Z99104,3,0.01939719855183698,0.018103703703703705,0.0012934948481332746,0.8683210509870886
SRP-long_bacterial-Baci.subt._Z99104,4,0.0034699631090421693,0.0060888888888888885,-0.002618925779846719,0.8683210509870886
SRP-archael-Meth.vann._CP000742,1,0.022636079680673007,0.04447555555555556,-0.021839475874882552,0.8531904538008951
SRP-archael-Meth.vann._CP000742,2,0.016226403041777273,-0.00467111111111111,0.02089751415288838,0.8531904538008951
SRP-archael-Meth.vann._CP000742,3,0.01908786179350952,0.014331111111111109,0.004756750682398411,0.8531904538008951
SRP-archael-Meth.vann._CP000742,4,0.004161833034210815,0.012726666666666664,-0.008564833632455849,0.8531904538008951
SRP-animal-Caen.eleg._AY948608,1,0.023541254730487897,0.02629755852842809,-0.0027563037979401947,0.9980509448848501
SRP-animal-Caen.eleg._AY948608,2,0.015730301317840346,0.013197458193979935,0.0025328431238604114,0.9980509448848501
SRP-animal-Caen.eleg._AY948608,3,0.019331902091721545,0.01885625418060201,0.00047564791111953664,0.9980509448848501
SRP-animal-Caen.eleg._AY948608,4,0.003591737244423351,0.004411237458193979,-0.0008195002137706283,0.9980509448848501
SRP-animal-Mus.musc._DQ285765,1,0.023800905595276346,0.029989655172413796,-0.006188749577137449,0.994284666194047
SRP-animal-Mus.musc._DQ285765,2,0.015442869591218393,0.010393103448275862,0.005049766142942532,0.994284666194047
SRP-animal-Mus.musc._DQ285765,3,0.01922887275440009,0.018920689655172414,0.00030818309922767476,0.994284666194047
SRP-animal-Mus.musc._DQ285765,4,0.0037910148314013337,0.004037931034482759,-0.0002469162030814256,0.994284666194047
SRP-fungal-Sacc.cere._U18917,1,0.024123184166250394,0.018688701825557808,0.005434482340692586,0.9778459345133128
SRP-fungal-Sacc.cere._U18917,2,0.01533630397913209,0.022235212981744426,-0.006898909002612336,0.9778459345133128
SRP-fungal-Sacc.cere._U18917,3,0.01939930166704247,0.022608478701825557,-0.0032091770347830867,0.9778459345133128
SRP-fungal-Sacc.cere._U18917,4,0.003412871719668995,-0.0029654361054766735,0.0063783078251456685,0.9778459345133128
SRP-fungal-Sacc.kluy._AJ550805,1,0.02399040551469386,0.0199975,0.003992905514693858,0.9983831010438431
SRP-fungal-Sacc.kluy._AJ550805,2,0.015461718927297953,0.02046464285714286,-0.005002923929844905,0.9983831010438431
SRP-fungal-Sacc.kluy._AJ550805,3,0.019426269965341882,0.02170553571428572,-0.0022792657489438366,0.9983831010438431
SRP-fungal-Sacc.kluy._AJ550805,4,0.0033648916523674145,-0.0011566071428571433,0.004521498795224558,0.9983831010438431
SRP-fungal-Deba.hans._CR382138,1,0.022699866747646003,0.018516844106463877,0.004183022641182126,0.9943421086090145
SRP-fungal-Deba.hans._CR382138,2,0.016584781598625958,0.018086539923954374,-0.0015017583253284159,0.9943421086090145
SRP-fungal-Deba.hans._CR382138,3,0.019574039673111866,0.017503346007604562,0.002070693665507304,0.9943421086090145
SRP-fungal-Deba.hans._CR382138,4,0.0031383125081431208,0.007749961977186313,-0.004611649469043192,0.9943421086090145
SRP-animal-Onch.volv._GSP-6282,1,0.023764411741961904,0.02969122866894198,-0.0059268169269800774,0.9932975826339456
SRP-animal-Onch.volv._GSP-6282,2,0.015472844838341104,0.0106619795221843,0.004810865316156805,0.9932975826339456
SRP-animal-Onch.volv._GSP-6282,3,0.019230925838294603,0.01896580204778157,0.00026512379051303256,0.9932975826339456
SRP-animal-Onch.volv._GSP-6282,4,0.003789064420223447,0.0039625938566552905,-0.0001735294364318433,0.9932975826339456
SRP-plant-Lyco.escu._Z29099,1,0.023293869019282473,0.022722105263157894,0.000571763756124579,0.9945385447429759
SRP-plant-Lyco.escu._Z29099,2,0.01601483909016367,0.015844210526315787,0.0001706285638478841,0.9945385447429759
SRP-plant-Lyco.escu._Z29099,3,0.019442802625302038,0.018711578947368423,0.0007312236779336151,0.9945385447429759
SRP-plant-Lyco.escu._Z29099,4,0.003375164236025889,0.004945263157894736,-0.0015700989218688467,0.9945385447429759
SRP-fungal-Cocc.immi._GSP-396776,1,0.023610609314356608,0.024729202453987728,-0.0011185931396311202,0.9882513669234658
SRP-fungal-Cocc.immi._GSP-396776,2,0.01570175913814776,0.014819141104294479,0.0008826180338532812,0.9882513669234658
SRP-fungal-Cocc.immi._GSP-396776,3,0.019361890647197646,0.01934208588957055,1.9804757627094743e-05,0.9882513669234658
SRP-fungal-Cocc.immi._GSP-396776,4,0.0035243835259174136,0.0034937423312883407,3.064119462907293e-05,0.9882513669234658
SRP-protozoan-Leis.guya._AY722727,1,0.02341044215393235,0.0373863503649635,-0.013975908211031153,0.9962226898038516
SRP-protozoan-Leis.guya._AY722727,2,0.01562695307326427,0.002268321167883212,0.013358631905381058,0.9962226898038516
SRP-protozoan-Leis.guya._AY722727,3,0.01908792911406032,0.01606116788321168,0.0030267612308486416,0.9962226898038516
SRP-protozoan-Leis.guya._AY722727,4,0.0041117330089746554,0.009556496350364962,-0.005444763341390307,0.9962226898038516
SRP-protozoan-Cryp.parv._AA532232,1,0.023125885021238503,0.02166,0.0014658850212385041,0.837188399922085
SRP-protozoan-Cryp.parv._AA532232,2,0.016177929559672958,0.016120000000000002,5.7929559672955516e-05,0.837188399922085
SRP-protozoan-Cryp.parv._AA532232,3,0.019482194494599443,0.01806,0.0014221944945994429,0.837188399922085
SRP-protozoan-Cryp.parv._AA532232,4,0.0033034060583406162,0.0063799999999999985,-0.0030765939416593823,0.837188399922085
SRP-animal-Xeno.laev._X01055,1,0.023636377105819735,0.027335791245791243,-0.003699414139971508,0.9817812091290254
SRP-animal-Xeno.laev._X01055,2,0.015629214434061896,0.01241872053872054,0.0032104938953413566,0.9817812091290254
SRP-animal-Xeno.laev._X01055,3,0.019299180692138162,0.018886127946127946,0.00041305274601021597,0.9817812091290254
SRP-animal-Xeno.laev._X01055,4,0.003654209703205803,0.004281616161616162,-0.0006274064584103588,0.9817812091290254
SRP-long_bacterial-Baci.amyl._D11416,1,0.023286665392000205,0.02458217712177122,-0.0012955117297710136,0.9060246396252967
SRP-long_bacterial-Baci.amyl._D11416,2,0.01598317206360204,0.013902730627306275,0.0020804414362957657,0.9060246396252967
SRP-long_bacterial-Baci.amyl._D11416,3,0.019398396283833382,0.018113726937269373,0.0012846693465640088,0.9060246396252967
SRP-long_bacterial-Baci.amyl._D11416,4,0.0034687390569945135,0.006078819188191881,-0.002610080131197368,0.9060246396252967
SRP-animal-Homo.sapi._X04249,1,0.023978561483531148,0.030043377926421404,-0.006064816442890256,0.7008994035289301
SRP-animal-Homo.sapi._X04249,2,0.015297682267205952,0.010521872909698995,0.004775809357506957,0.7008994035289301
SRP-animal-Homo.sapi._X04249,3,0.019219754841851233,0.0191238127090301,9.59421328211342e-05,0.7008994035289301
SRP-animal-Homo.sapi._X04249,4,0.0037986713649228263,0.003608561872909698,0.00019010949201312853,0.7008994035289301
SRP-animal-Phak.pach._GSP-170000-2,1,0.02419635040308359,0.033941818181818184,-0.009745467778734595,0.9700338757667077
SRP-animal-Phak.pach._GSP-170000-2,2,0.01505624159827753,0.007904415584415583,0.007151826013861946,0.9700338757667077
SRP-animal-Phak.pach._GSP-170000-2,3,0.019132919200792665,0.01960155844155844,-0.00046863924076577523,0.9700338757667077
SRP-animal-Phak.pach._GSP-170000-2,4,0.003966695198139022,0.0023553246753246753,0.0016113705228143465,0.9700338757667077
SRP-long_bacterial-Baci.subt._X14796,1,0.023262023992890027,0.02475185185185185,-0.0014898278589618244,0.9817173409745175
SRP-long_bacterial-Baci.subt._X14796,2,0.016000616776400224,0.013762962962962965,0.0022376538134372594,0.9817173409745175
SRP-long_bacterial-Baci.subt._X14796,3,0.019396449842221827,0.018103703703703705,0.0012927461385181215,0.9817173409745175
SRP-long_bacterial-Baci.subt._X14796,4,0.0034744100732193965,0.0060888888888888885,-0.002614478815669492,0.9817173409745175
SRP-small_bacterial-Lact.delb._AF496545,1,0.022641751752734855,0.02895090909090909,-0.006309157338174234,0.9226593806340768
SRP-small_bacterial-Lact.delb._AF496545,2,0.016441777124386076,0.007383636363636365,0.00905814076074971,0.9226593806340768
SRP-small_bacterial-Lact.delb._AF496545,3,0.01934988972775403,0.014373636363636363,0.0049762533641176665,0.9226593806340768
SRP-small_bacterial-Lact.delb._AF496545,4,0.0036120536835651065,0.01363909090909091,-0.010027037225525804,0.9226593806340768
SRP-animal-Mus.musc._AC099934,1,0.023727739405013187,0.029284370860927153,-0.005556631455913966,0.8687327505611574
SRP-animal-Mus.musc._AC099934,2,0.015526947782040373,0.011119735099337748,0.004407212682702624,0.8687327505611574
SRP-animal-Mus.musc._AC099934,3,0.019261581806291072,0.019136026490066224,0.0001255553162248478,0.8687327505611574
SRP-animal-Mus.musc._AC099934,4,0.00372715173487271,0.003631920529801324,9.523120507138596e-05,0.8687327505611574
SRP-plant-Heli.annu._AJ828095,1,0.022481503617980715,0.029173749999999995,-0.00669224638201928,0.9605313273724584
SRP-plant-Heli.annu._AJ828095,2,0.016610772477522323,0.00677875,0.009832022477522323,0.9605313273724584
SRP-plant-Heli.annu._AJ828095,3,0.01940346283210496,0.013858124999999999,0.005545337832104962,0.9605313273724584
SRP-plant-Heli.annu._AJ828095,4,0.003510061570232781,0.014705625,-0.011195563429767219,0.9605313273724584
SRP-archael-Ther.acid._AL445063,1,0.023997992494402907,0.03031649842271294,-0.006318505928310032,0.9899703242466252
SRP-archael-Ther.acid._AL445063,2,0.015262279320238362,0.010661072555205046,0.004601206765033316,0.9899703242466252
SRP-archael-Ther.acid._AL445063,3,0.019195479953579186,0.019541892744479494,-0.00034641279090030785,0.9899703242466252
SRP-archael-Ther.acid._AL445063,4,0.0038483167105982994,0.0027143217665615135,0.001133994944036786,0.9899703242466252
SRP-fungal-Cand.albi._GSP-237561,1,0.022728277238458862,0.01896923076923077,0.0037590464692280924,0.9761620461470586
SRP-fungal-Cand.albi._GSP-237561,2,0.016543196911908822,0.017707692307692306,-0.0011644953957834839,0.9761620461470586
SRP-fungal-Cand.albi._GSP-237561,3,0.019550682999699462,0.017469230769230768,0.0020814522304686937,0.9761620461470586
SRP-fungal-Cand.albi._GSP-237561,4,0.003185453243310237,0.0077923076923076895,-0.004606854448997453,0.9761620461470586
SRP-long_bacterial-Baci.cere._AE017194,1,0.023352073314082965,0.025703234200743497,-0.002351160886660531,0.9440920740047778
SRP-long_bacterial-Baci.cere._AE017194,2,0.01591052436887289,0.013064832713754648,0.002845691655118242,0.9440920740047778
SRP-long_bacterial-Baci.cere._AE017194,3,0.019372154422040405,0.018149516728624533,0.001222637693415872,0.9440920740047778
SRP-long_bacterial-Baci.cere._AE017194,4,0.003519542449651865,0.005931449814126393,-0.0024119073644745283,0.9440920740047778
SRP-protozoan-Leis.aeth._AY722730,1,0.022721385443882986,0.03550137931034483,-0.012779993866461847,0.9944970945670801
SRP-protozoan-Leis.aeth._AY722730,2,0.01630287793544448,0.0021475862068965528,0.014155291728547927,0.9944970945670801
SRP-protozoan-Leis.aeth._AY722730,3,0.019257787178921938,0.014177241379310345,0.005080545799611593,0.9944970945670801
SRP-protozoan-Leis.aeth._AY722730,4,0.003800034273622847,0.013628275862068965,-0.009828241588446118,0.9944970945670801
SRP-animal-Fugu.rubr._U40756,1,0.02374670554038348,0.028811677852348994,-0.005064972311965513,0.9995763906152304
SRP-animal-Fugu.rubr._U40756,2,0.015513479388107439,0.011383087248322148,0.004130392139785291,0.9995763906152304
SRP-animal-Fugu.rubr._U40756,3,0.019263030538482072,0.019013691275167784,0.00024933926331428824,0.9995763906152304
SRP-animal-Fugu.rubr._U40756,4,0.003722890448964468,0.003918926174496644,-0.00019603572553217622,0.9995763906152304
SRP-plant-Lyco.escu._Z29110,1,0.02315621230724333,0.023057372262773723,9.88400444696079e-05,0.9748519900169127
SRP-plant-Lyco.escu._Z29110,2,0.01612082964786389,0.015047591240875914,0.001073238406987977,0.9748519900169127
SRP-plant-Lyco.escu._Z29110,3,0.01944210824837002,0.018071240875912407,0.0013708673724576112,0.9748519900169127
SRP-plant-Lyco.escu._Z29110,4,0.003385501265853615,0.006266277372262773,-0.0028807761064091582,0.9748519900169127
SRP-small_bacterial-Yers.pest._CP000308,1,0.022697971800345586,0.03456692307692308,-0.011868951276577493,0.8446466836523141
SRP-small_bacterial-Yers.pest._CP000308,2,0.016331763024117214,0.0039107692307692316,0.012420993793347983,0.8446466836523141
SRP-small_bacterial-Yers.pest._CP000308,3,0.0192706144983049,0.015416923076923078,0.003853691421381821,0.8446466836523141
SRP-small_bacterial-Yers.pest._CP000308,4,0.003774648839015817,0.01108923076923077,-0.0073145819302149525,0.8446466836523141
SRP-animal-Caen.brig._AC084446,1,0.02389841329874423,0.030979832775919734,-0.0070814194771755025,0.9911727559725411
SRP-animal-Caen.brig._AC084446,2,0.015341550949987365,0.009852976588628763,0.005488574361358602,0.9911727559725411
SRP-animal-Caen.brig._AC084446,3,0.019198076869979604,0.019190702341137122,7.374528842481187e-06,0.9911727559725411
SRP-animal-Caen.brig._AC084446,4,0.0038492960275431443,0.0034078929765886277,0.0004414030509545166,0.9911727559725411
SRP-small_bacterial-Heli.pylo._AE000511,1,0.022017143982315437,0.021812912621359225,0.000204231360956212,0.9838613883132609
SRP-small_bacterial-Heli.pylo._AE000511,2,0.017173390181887464,0.012760776699029126,0.004412613482858338,0.9838613883132609
SRP-small_bacterial-Heli.pylo._AE000511,3,0.01964563658515698,0.014195922330097085,0.005449714255059895,0.9838613883132609
SRP-small_bacterial-Heli.pylo._AE000511,4,0.0030322365806504962,0.014472233009708738,-0.011439996429058241,0.9838613883132609
SRP-plant-Trit.aest._CJ679223,1,0.02377445935379653,0.031876764705882354,-0.008102305352085823,0.9724874510960353
SRP-plant-Trit.aest._CJ679223,2,0.015434917458406965,0.00871088235294118,0.006724035105465785,0.9724874510960353
SRP-plant-Trit.aest._CJ679223,3,0.01919497945006664,0.018656911764705884,0.0005380676853607574,0.9724874510960353
SRP-plant-Trit.aest._CJ679223,4,0.0038637876463895253,0.004469264705882353,-0.0006054770594928279,0.9724874510960353
SRP-small_bacterial-Proc.mari._AJ237851,1,0.022729763214743817,0.03286108910891089,-0.010131325894167074,0.9918673620656997
SRP-small_bacterial-Proc.mari._AJ237851,2,0.016315943447651506,0.004832079207920792,0.011483864239730714,0.9918673620656997
SRP-small_bacterial-Proc.mari._AJ237851,3,0.019281098616578774,0.014940792079207921,0.004340306537370853,0.9918673620656997
SRP-small_bacterial-Proc.mari._AJ237851,4,0.003750614951383609,0.012197623762376238,-0.00844700881099263,0.9918673620656997
SRP-long_bacterial-Alka.meta._CP000724,1,0.022814056281287097,0.02655,-0.0037359437187129037,0.9910901687881821
SRP-long_bacterial-Alka.meta._CP000724,2,0.01635988265234662,0.010714285714285716,0.005645596938060904,0.9910901687881821
SRP-long_bacterial-Alka.meta._CP000724,3,0.019411296652832123,0.016128571428571426,0.003282725224260697,0.9910901687881821
SRP-long_bacterial-Alka.meta._CP000724,4,0.0034721808065592778,0.010114285714285715,-0.006642104907726437,0.9910901687881821
SRP-long_bacterial-Baci.mega._D11414,1,0.02330445775463822,0.025270370370370374,-0.001965912615732153,0.9735270596211362
SRP-long_bacterial-Baci.mega._D11414,2,0.015966239584131993,0.013392592592592593,0.0025736469915394,0.9735270596211362
SRP-long_bacterial-Baci.mega._D11414,3,0.019394631277669577,0.018140740740740742,0.0012538905369288353,0.9735270596211362
SRP-long_bacterial-Baci.mega._D11414,4,0.0034754855303935845,0.005977777777777776,-0.002502292247384192,0.9735270596211362
SRP-protozoan-Leis.dono._AY781793,1,0.023346569730692122,0.038541159420289864,-0.015194589689597741,0.9756863582751584
SRP-protozoan-Leis.dono._AY781793,2,0.015664836033461495,0.0014620289855072459,0.01420280704795425,0.9756863582751584
SRP-protozoan-Leis.dono._AY781793,3,0.019074138098996808,0.016165797101449275,0.002908340997547533,0.9756863582751584
SRP-protozoan-Leis.dono._AY781793,4,0.004144770454962035,0.009262608695652173,-0.005117838240690138,0.9756863582751584
SRP-plant-Bras.oler._GSP-109376,1,0.02344326795060166,0.023781025641025636,-0.00033775769042397596,0.9902015273395263
SRP-plant-Bras.oler._GSP-109376,2,0.015862053391722378,0.015236410256410258,0.0006256431353121195,0.9902015273395263
SRP-plant-Bras.oler._GSP-109376,3,0.01939854176760898,0.018964358974358973,0.00043418279325000905,0.9902015273395263
SRP-plant-Bras.oler._GSP-109376,4,0.0034583306194907425,0.004346923076923077,-0.0008885924574323347,0.9902015273395263
SRP-fungal-Podo.anse._GSP-5145,1,0.023440811779568957,0.025735,-0.002294188220431044,0.9967052175279423
SRP-fungal-Podo.anse._GSP-5145,2,0.015832941945276235,0.013394999999999999,0.0024379419452762365,0.9967052175279423
SRP-fungal-Podo.anse._GSP-5145,3,0.01936156473127762,0.0185725,0.0007890647312776208,0.9967052175279423
SRP-fungal-Podo.anse._GSP-5145,4,0.003536021577671517,0.005042500000000001,-0.0015064784223284841,0.9967052175279423
SRP-protozoan-Eime.tene._CD666347,1,0.024283376160709025,0.03767349442379182,-0.013390118263082798,0.9974641141514845
SRP-protozoan-Eime.tene._CD666347,2,0.014904637511194072,0.0045146468401486995,0.010389990671045372,0.9974641141514845
SRP-protozoan-Eime.tene._CD666347,3,0.019032491950155106,0.01900453531598513,2.795663416997607e-05,0.9974641141514845
SRP-protozoan-Eime.tene._CD666347,4,0.004171653900596783,0.003366394052044609,0.0008052598485521738,0.9974641141514845
SRP-plant-Oryz.sati._AP003253,1,0.023736185994492447,0.026843647798742137,-0.00310746180424969,0.9796524083980672
SRP-plant-Oryz.sati._AP003253,2,0.01555661732277424,0.013160251572327045,0.002396365750447195,0.9796524083980672
SRP-plant-Oryz.sati._AP003253,3,0.019304753879762312,0.019315974842767297,-1.122096300498407e-05,0.9796524083980672
SRP-plant-Oryz.sati._AP003253,4,0.0036360847040795155,0.0034120754716981134,0.00022400923238140216,0.9796524083980672
SRP-protozoan-Leis.braz._AY722725,1,0.023524404908394247,0.037664532374100716,-0.014140127465706469,0.9842241200973332
SRP-protozoan-Leis.braz._AY722725,2,0.015546932223539964,0.0021067625899280594,0.013440169633611904,0.9842241200973332
SRP-protozoan-Leis.braz._AY722725,3,0.0190977160281231,0.016125323741007194,0.0029723922871159048,0.9842241200973332
SRP-protozoan-Leis.braz._AY722725,4,0.004083859624361616,0.009404028776978416,-0.0053201691526168,0.9842241200973332
SRP-long_bacterial-Stap.aure._CP000253,1,0.02294320211621006,0.02086296296296296,0.0020802391532470967,0.9945474336163803
SRP-long_bacterial-Stap.aure._CP000253,2,0.016344720384336885,0.016540740740740745,-0.00019602035640385942,0.9945474336163803
SRP-long_bacterial-Stap.aure._CP000253,3,0.019512430103980183,0.017825925925925926,0.0016865041780542572,0.9945474336163803
SRP-long_bacterial-Stap.aure._CP000253,4,0.0032517948067376868,0.006922222222222222,-0.003670427415484535,0.9945474336163803
SRP-plant-Trit.aest._CJ572413,1,0.023812985099993873,0.031876764705882354,-0.008063779605888482,0.9985254385894088
SRP-plant-Trit.aest._CJ572413,2,0.015401575148980308,0.00871088235294118,0.0066906927960391285,0.9985254385894088
SRP-plant-Trit.aest._CJ572413,3,0.019190787385317015,0.018656911764705884,0.0005338756206111316,0.9985254385894088
SRP-plant-Trit.aest._CJ572413,4,0.0038700919275614985,0.004469264705882353,-0.0005991727783208546,0.9985254385894088
SRP-small_bacterial-Esch.coli._U82664,1,0.02310386215617398,0.03476508474576272,-0.011661222589588738,0.9948241595842858
SRP-small_bacterial-Esch.coli._U82664,2,0.015944933417741575,0.0037877966101694917,0.012157136807572085,0.9948241595842858
SRP-small_bacterial-Esch.coli._U82664,3,0.019184062603775538,0.01545322033898305,0.003730842264792488,0.9948241595842858
SRP-small_bacterial-Esch.coli._U82664,4,0.003929942143298126,0.011000338983050847,-0.007070396839752722,0.9948241595842858
SRP-long_bacterial-Stap.aure._AP009351,1,0.022895356565683613,0.02086296296296296,0.0020323936027206516,0.981099154329608
SRP-long_bacterial-Stap.aure._AP009351,2,0.016367928830897712,0.016540740740740745,-0.00017281190984303266,0.981099154329608
SRP-long_bacterial-Stap.aure._AP009351,3,0.019495936589778294,0.017825925925925926,0.0016700106638523685,0.981099154329608
SRP-long_bacterial-Stap.aure._AP009351,4,0.0032894647913885053,0.006922222222222222,-0.0036327574308337167,0.981099154329608
SRP-plant-Lotu.corn._AP006123,1,0.023330075252143243,0.02387342105263158,-0.000543345800488336,0.8669827542115796
SRP-plant-Lotu.corn._AP006123,2,0.015964117389725606,0.01502184210526316,0.000942275284462446,0.8669827542115796
SRP-plant-Lotu.corn._AP006123,3,0.01941574788972813,0.018793815789473686,0.0006219321002544423,0.8669827542115796
SRP-plant-Lotu.corn._AP006123,4,0.0034295560213995204,0.004698552631578947,-0.0012689966101794266,0.8669827542115796
SRP-protozoan-Leis.dono._AY722735,1,0.023646616658925916,0.038541159420289864,-0.014894542761363948,0.9565482918143621
SRP-protozoan-Leis.dono._AY722735,2,0.01541170686974735,0.0014620289855072459,0.013949677884240104,0.9565482918143621
SRP-protozoan-Leis.dono._AY722735,3,0.019049296645245753,0.016165797101449275,0.0028834995437964778,0.9565482918143621
SRP-protozoan-Leis.dono._AY722735,4,0.004177499507779813,0.009262608695652173,-0.00508510918787236,0.9565482918143621
SRP-long_bacterial-Baci.cere._AE016877,1,0.023424845530561764,0.026744126394052044,-0.00331928086349028,0.9667035082736309
SRP-long_bacterial-Baci.cere._AE016877,2,0.015825795469119313,0.012321338289962826,0.0035044571791564873,0.9667035082736309
SRP-long_bacterial-Baci.cere._AE016877,3,0.019338305856776185,0.018223866171003716,0.0011144396857724684,0.9667035082736309
SRP-long_bacterial-Baci.cere._AE016877,4,0.003585820266078211,0.005708401486988847,-0.002122581220910636,0.9667035082736309
SRP-protozoan-Leis.braz._AY722726,1,0.023464586715039395,0.037664532374100716,-0.014199945659061321,0.9962335977401751
SRP-protozoan-Leis.braz._AY722726,2,0.015584993308013082,0.0021067625899280594,0.013478230718085023,0.9962335977401751
SRP-protozoan-Leis.braz._AY722726,3,0.019087879758051957,0.016125323741007194,0.002962556017044763,0.9962335977401751
SRP-protozoan-Leis.braz._AY722726,4,0.0041083432998885155,0.009404028776978416,-0.0052956854770899,0.9962335977401751
SRP-small_bacterial-Stre.pyog._CP000056,1,0.02252018290783276,0.02634571428571428,-0.0038255313778815213,0.9118011844103754
SRP-small_bacterial-Stre.pyog._CP000056,2,0.016613320099434968,0.009430204081632653,0.007183116017802315,0.9118011844103754
SRP-small_bacterial-Stre.pyog._CP000056,3,0.019442204341171925,0.014408979591836735,0.0050332247493351905,0.9118011844103754
SRP-small_bacterial-Stre.pyog._CP000056,4,0.003426333935747077,0.013733061224489796,-0.010306727288742719,0.9118011844103754
SRP-small_bacterial-Lact.plan._AL935253,1,0.022054228977184866,0.024146666666666664,-0.002092437689481797,0.9960885120469529
SRP-small_bacterial-Lact.plan._AL935253,2,0.017046649595851813,0.010740952380952382,0.006305697214899431,0.9960885120469529
SRP-small_bacterial-Lact.plan._AL935253,3,0.01952875511245549,0.013941904761904763,0.005586850350550728,0.9960885120469529
SRP-small_bacterial-Lact.plan._AL935253,4,0.003274918056000749,0.014854285714285714,-0.011579367658284965,0.9960885120469529
SRP-protozoan-Leis.trop._AY722722,1,0.023493310125484095,0.03903970149253732,-0.015546391367053224,0.9979377693418074
SRP-protozoan-Leis.trop._AY722722,2,0.015523442444243899,0.0010316417910447772,0.014491800653199122,0.9979377693418074
SRP-protozoan-Leis.trop._AY722722,3,0.019041006107045337,0.016112835820895524,0.002928170286149813,0.9979377693418074
SRP-protozoan-Leis.trop._AY722722,4,0.004204773638422089,0.009341492537313433,-0.005136718898891344,0.9979377693418074
SRP-fungal-Cand.dubl._GSP-42374,1,0.02257174027679084,0.017718365019011407,0.004853375257779433,0.9797927998201671
SRP-fungal-Cand.dubl._GSP-42374,2,0.01670134101153797,0.018656882129277567,-0.0019555411177395975,0.9797927998201671
SRP-fungal-Cand.dubl._GSP-42374,3,0.01959474376925604,0.01744631178707224,0.002148431982183799,0.9797927998201671
SRP-fungal-Cand.dubl._GSP-42374,4,0.003103166917573415,0.007921064638783271,-0.004817897721209856,0.9797927998201671
SRP-plant-Zea.mays._X14661,1,0.023824681433426833,0.028487272727272726,-0.004662591293845893,0.9457455505599821
